longitude,latitude,month,year,temperature_min,temperature_max,temperature_avg
31.5,41.5,12.0,2010.0,3.9267802238464355,15.827148914337158,9.536342859268188
31.5,41.5,12.0,2011.0,1.2982448935508728,14.049028754234314,7.397321820259094
31.5,41.5,12.0,2012.0,2.74325168132782,13.258468329906464,8.009958386421204
31.5,41.5,12.0,2013.0,-1.2221038341522217,10.41978406906128,5.735331177711487
31.5,41.5,12.0,2014.0,4.047556400299072,14.68391489982605,9.516867399215698
31.5,41.5,12.0,2015.0,0.8253775835037231,13.196887642145157,7.241455644369125
31.5,41.5,12.0,2016.0,-1.5347273349761963,9.122560977935791,4.0654616355896
31.5,41.5,12.0,2017.0,3.2056896686553955,16.3248233795166,9.507364273071289
31.5,41.5,12.0,2018.0,2.614920735359192,12.3761146068573,7.907429575920105
31.5,41.5,12.0,2019.0,3.4201074838638306,15.285888433456421,9.538385152816772
27.5,41.5,3.0,2010.0,1.962504506111145,13.248431712388992,7.77511990070343
27.5,41.5,3.0,2011.0,1.0479130446910858,12.525352358818054,6.550260365009308
27.5,41.5,3.0,2013.0,2.8659820556640625,14.820139527320862,8.772705793380737
27.5,41.5,3.0,2014.0,3.271215319633484,15.669902563095093,9.17942202091217
27.5,41.5,3.0,2015.0,2.423508584499359,12.790518894791603,7.639618903398514
27.5,41.5,3.0,2017.0,2.6532533168792725,15.635734796524048,9.095031142234802
27.5,41.5,3.0,2018.0,3.1885093450546265,15.002551794052124,8.689030170440674
27.5,41.5,3.0,2019.0,2.4624902606010437,16.23409605026245,8.70864737033844
36.5,36.5,1.0,2010.0,4.141684889793396,16.025627374649048,9.670454025268555
36.5,36.5,1.0,2011.0,2.8795214891433716,14.491058945655823,8.479043126106262
36.5,36.5,1.0,2012.0,1.187188595533371,12.002177596092224,6.576062917709351
36.5,36.5,1.0,2013.0,2.5866377353668213,14.016678094863892,8.445075154304504
36.5,36.5,1.0,2014.0,3.0313284397125244,16.429198503494263,9.511175394058228
36.5,36.5,1.0,2015.0,2.1238702535629272,13.74996104836464,7.881309390068054
36.5,36.5,1.0,2016.0,0.82178795337677,12.495825469493866,7.085021078586578
36.5,36.5,1.0,2017.0,-0.17066597938537598,12.586149513721466,6.338434517383575
36.5,36.5,1.0,2018.0,4.4647945165634155,15.035037994384766,9.769774436950684
36.5,36.5,1.0,2019.0,2.974983811378479,13.557466134428978,7.828140437602997
30.5,40.5,3.0,2012.0,0.06224095821380615,11.296384334564209,5.947370409965515
30.5,40.5,3.0,2016.0,3.378081202507019,15.627831220626831,9.76031756401062
39.5,36.5,12.0,2010.0,3.0132269859313965,16.854356050491333,9.242346048355103
39.5,36.5,12.0,2011.0,0.13940167427062988,13.189214006066322,6.426412045955658
39.5,36.5,12.0,2012.0,3.507170081138611,13.6818568110466,8.928101778030396
39.5,36.5,12.0,2013.0,-0.8422037363052368,11.119678139686584,6.076319217681885
39.5,36.5,12.0,2014.0,4.328574061393738,14.533628225326538,9.836382627487183
39.5,36.5,12.0,2015.0,1.030349314212799,15.014870405197144,8.056583881378174
39.5,36.5,12.0,2016.0,-0.36358368396759033,11.014660835266113,5.828106999397278
39.5,36.5,12.0,2017.0,3.313597321510315,17.122893810272217,9.812092542648315
39.5,36.5,12.0,2018.0,4.258043169975281,13.450865685939789,8.975804686546326
39.5,36.5,12.0,2019.0,3.844401478767395,14.519577860832214,9.455816268920898
40.5,41.5,1.0,2010.0,5.014862775802612,15.835606575012207,10.137407779693604
40.5,41.5,1.0,2011.0,3.039168953895569,14.555867671966553,8.781343936920166
40.5,41.5,1.0,2012.0,1.3460931479930878,12.54356126114726,6.7767250537872314
40.5,41.5,1.0,2013.0,3.3234680891036987,13.91996943950653,8.660750389099121
40.5,41.5,1.0,2014.0,2.5663833022117615,14.814359903335571,7.469684511423111
40.5,41.5,1.0,2015.0,2.685150623321533,13.866588711738586,8.424564719200134
40.5,41.5,1.0,2016.0,1.2773120999336243,12.060039758682251,6.312921643257141
40.5,41.5,1.0,2017.0,0.6471264958381653,11.731837034225464,5.2321083545684814
40.5,41.5,1.0,2018.0,4.235406160354614,14.90277099609375,9.624300718307495
40.5,41.5,1.0,2019.0,2.96801221370697,14.84904146194458,8.354549050331116
27.5,41.5,3.0,2012.0,0.5722143650054932,13.865830540657043,7.132851496338844
27.5,41.5,3.0,2016.0,3.93885600566864,15.724737644195557,9.937816381454468
27.5,40.5,12.0,2010.0,3.6738030910491943,15.22951340675354,9.615046739578247
27.5,40.5,12.0,2011.0,1.8981354534626007,14.026275038719177,7.631133209913969
27.5,40.5,12.0,2012.0,2.269906997680664,12.611186608672142,7.767150700092316
27.5,40.5,12.0,2013.0,0.35070276260375977,11.756096720695496,6.620180010795593
27.5,40.5,12.0,2014.0,3.8080265522003174,14.562100529670715,9.668886184692383
27.5,40.5,12.0,2015.0,1.0957320928573608,13.898595213890076,8.286826252937317
27.5,40.5,12.0,2016.0,-1.7073304653167725,10.301285743713379,4.934546947479248
27.5,40.5,12.0,2017.0,3.26699435710907,15.723266363143921,10.007631063461304
27.5,40.5,12.0,2018.0,1.270102709531784,11.927714109420776,7.517989605665207
27.5,40.5,12.0,2019.0,3.505910873413086,15.106905460357666,9.823570251464844
28.5,39.5,3.0,2010.0,2.7530179023742676,14.749924421310425,8.673674702644348
28.5,39.5,3.0,2011.0,1.465646117925644,13.062677200883627,7.001913100481033
28.5,39.5,3.0,2013.0,3.579505681991577,15.506452560424805,9.041770815849304
28.5,39.5,3.0,2014.0,2.9391024112701416,15.467226028442383,8.927393794059753
28.5,39.5,3.0,2015.0,2.7357879877090454,13.270965725183487,7.862774640321732
28.5,39.5,3.0,2017.0,2.673302948474884,15.520708799362183,9.013202667236328
28.5,39.5,3.0,2018.0,4.903514981269836,17.07885718345642,10.488813877105713
28.5,39.5,3.0,2019.0,2.2998774647712708,15.518798351287842,8.432495415210724
38.5,36.5,12.0,2010.0,3.171533942222595,16.842398405075073,9.289907336235046
38.5,36.5,12.0,2011.0,0.4134148359298706,13.473009556531906,6.527414321899414
38.5,36.5,12.0,2012.0,3.5090771913528442,13.836400032043457,8.825804471969604
38.5,36.5,12.0,2013.0,-0.34938108921051025,11.808709502220154,6.366022825241089
38.5,36.5,12.0,2014.0,4.502039313316345,14.710511207580566,9.904775857925415
38.5,36.5,12.0,2015.0,1.259971261024475,15.292572498321533,8.29193925857544
38.5,36.5,12.0,2016.0,-0.32058584690093994,10.922647714614868,5.915993690490723
38.5,36.5,12.0,2017.0,3.3335875272750854,16.87067699432373,9.724035263061523
38.5,36.5,12.0,2018.0,4.463148236274719,13.615881443023682,8.964999079704285
38.5,36.5,12.0,2019.0,3.776110291481018,14.52583646774292,9.400864124298096
37.5,41.5,2.0,2012.0,-1.184645652770996,10.382462978363037,4.21548318862915
37.5,41.5,2.0,2016.0,4.595138072967529,17.13156747817993,10.73013186454773
27.5,38.5,2.0,2012.0,-0.29770004749298096,11.421839475631714,5.490405797958374
27.5,38.5,2.0,2016.0,5.045992732048035,18.345086574554443,11.938217639923096
43.5,36.5,12.0,2010.0,2.7459245920181274,17.45350980758667,9.514508962631226
43.5,36.5,12.0,2011.0,-0.28436923027038574,13.840964674949646,6.596077859401703
43.5,36.5,12.0,2012.0,3.0556013584136963,14.199226021766663,9.200979232788086
43.5,36.5,12.0,2013.0,-0.6996521949768066,11.570682168006897,5.312639236450195
43.5,36.5,12.0,2014.0,3.758562922477722,15.39638352394104,9.653000354766846
43.5,36.5,12.0,2015.0,0.08858644962310791,13.733279377222061,7.436805121600628
43.5,36.5,12.0,2016.0,-0.4271814823150635,12.088062644004822,5.973880767822266
43.5,36.5,12.0,2017.0,3.2908873558044434,17.80766010284424,10.301757574081421
43.5,36.5,12.0,2018.0,4.080094337463379,14.042035818099976,9.220923900604248
43.5,36.5,12.0,2019.0,3.6581995487213135,15.456350326538086,9.844457864761353
41.5,40.5,10.0,2010.0,3.7515519857406616,13.654406785964966,9.11733615398407
41.5,40.5,10.0,2011.0,0.8075799345970154,12.076747059822083,6.261713266372681
41.5,40.5,10.0,2012.0,3.8441078662872314,15.538031578063965,9.673281192779541
41.5,40.5,10.0,2013.0,0.1259627342224121,12.366032660007477,6.472825646400452
41.5,40.5,10.0,2014.0,2.558118760585785,13.223707740660757,8.054677933454514
41.5,40.5,10.0,2015.0,3.512670874595642,13.557670444250107,8.61195182800293
41.5,40.5,10.0,2016.0,1.1045218110084534,13.220519606838934,7.48887849599123
41.5,40.5,10.0,2017.0,1.5499381124973297,13.08307084441185,7.769068315625191
41.5,40.5,10.0,2018.0,3.5010021924972534,15.522440671920776,9.345025539398193
41.5,40.5,10.0,2019.0,3.2117342948913574,16.443740367889404,9.796178817749023
37.5,36.5,12.0,2010.0,3.3389800786972046,16.969284296035767,9.327908992767334
37.5,36.5,12.0,2011.0,0.6554378271102905,13.712099701166153,6.623587906360626
37.5,36.5,12.0,2012.0,3.4796637296676636,14.04211539030075,8.721126198768616
37.5,36.5,12.0,2013.0,0.058414578437805176,12.136665344238281,6.542730212211609
37.5,36.5,12.0,2014.0,4.621306777000427,15.099401116371155,9.9628746509552
37.5,36.5,12.0,2015.0,1.4415461421012878,15.174958348274231,8.380194664001465
37.5,36.5,12.0,2016.0,-0.20521843433380127,10.86890435218811,6.032549738883972
37.5,36.5,12.0,2017.0,3.3999898433685303,16.78034520149231,9.629547357559204
37.5,36.5,12.0,2018.0,4.577712416648865,13.770781993865967,8.917839407920837
37.5,36.5,12.0,2019.0,3.796061635017395,14.551667213439941,9.365515112876892
30.5,37.5,3.0,2010.0,3.643953561782837,16.167328357696533,9.931122303009033
30.5,37.5,3.0,2011.0,2.0272337794303894,13.654954969882965,7.854458004236221
30.5,37.5,3.0,2013.0,3.329710602760315,14.658130884170532,8.168050169944763
30.5,37.5,3.0,2014.0,3.0552643537521362,15.059336185455322,8.904765367507935
30.5,37.5,3.0,2015.0,2.7620173692703247,13.573209971189499,8.151367843151093
30.5,37.5,3.0,2017.0,2.65082848072052,14.981086611747742,8.902068138122559
30.5,37.5,3.0,2018.0,4.746975541114807,16.661203861236572,10.375582933425903
30.5,37.5,3.0,2019.0,2.5889238715171814,14.79771625995636,8.548016905784607
28.5,39.5,3.0,2012.0,0.2623755931854248,12.512052118778229,6.729188561439514
28.5,39.5,3.0,2016.0,3.584526538848877,15.573055028915405,9.64330267906189
26.5,39.5,2.0,2012.0,-0.3686569929122925,11.39209246635437,5.520496129989624
26.5,39.5,2.0,2016.0,5.7381449937820435,18.57803726196289,12.115272521972656
26.5,41.5,3.0,2010.0,2.404852867126465,13.547700822353363,8.099938452243805
26.5,41.5,3.0,2011.0,1.3311309218406677,12.98664864897728,6.967789828777313
26.5,41.5,3.0,2013.0,3.2719348669052124,14.94203507900238,9.07318913936615
26.5,41.5,3.0,2014.0,3.7651336193084717,15.989486455917358,9.589231014251709
26.5,41.5,3.0,2015.0,2.836556553840637,12.902281671762466,7.918305069208145
26.5,41.5,3.0,2017.0,2.995173931121826,16.332704067230225,9.655368328094482
26.5,41.5,3.0,2018.0,3.46380352973938,14.861983299255371,8.877107620239258
26.5,41.5,3.0,2019.0,2.8520153760910034,17.009727001190186,9.325839400291443
29.5,40.5,3.0,2010.0,2.8873647451400757,14.078424096107483,8.53710675239563
29.5,40.5,3.0,2011.0,1.9612450674176216,12.870681196451187,7.230596482753754
29.5,40.5,3.0,2013.0,3.5537800788879395,15.869540691375732,9.259194254875183
29.5,40.5,3.0,2014.0,3.347625970840454,16.10058331489563,9.402472853660583
29.5,40.5,3.0,2015.0,2.718270421028137,13.480997636914253,8.078126728534698
29.5,40.5,3.0,2017.0,2.781405210494995,15.528985977172852,9.012129426002502
29.5,40.5,3.0,2018.0,4.577298283576965,17.264076232910156,10.304857015609741
29.5,40.5,3.0,2019.0,2.7198827862739563,15.549710035324097,8.584247946739197
28.5,40.5,12.0,2010.0,4.151288151741028,15.718483924865723,9.97473669052124
28.5,40.5,12.0,2011.0,1.86271645501256,14.129330396652222,7.740550071001053
28.5,40.5,12.0,2012.0,2.7689133882522583,12.996221520006657,8.182338505983353
28.5,40.5,12.0,2013.0,0.3732492923736572,11.679400563240051,6.640928864479065
28.5,40.5,12.0,2014.0,4.244025349617004,14.92113196849823,10.034684658050537
28.5,40.5,12.0,2015.0,1.0666271448135376,13.917698740959167,8.219764739274979
28.5,40.5,12.0,2016.0,-1.2661868333816528,10.143350601196289,4.991144895553589
28.5,40.5,12.0,2017.0,3.4321751594543457,16.131621837615967,10.222393035888672
28.5,40.5,12.0,2018.0,1.951301921159029,12.110234439373016,7.9297778233885765
28.5,40.5,12.0,2019.0,3.738152027130127,15.146446228027344,9.87788200378418
40.5,36.5,12.0,2010.0,3.312876343727112,17.25566291809082,9.568583488464355
40.5,36.5,12.0,2011.0,0.13929009437561035,13.323741476982832,6.733516216278076
40.5,36.5,12.0,2012.0,3.7211140394210815,13.995249211788177,9.297535181045532
40.5,36.5,12.0,2013.0,-0.8284484148025513,10.994433641433716,6.145642161369324
40.5,36.5,12.0,2014.0,4.459791779518127,14.8906569480896,10.094271898269653
40.5,36.5,12.0,2015.0,1.0787292122840881,15.056041598320007,8.21446681022644
40.5,36.5,12.0,2016.0,0.039522767066955566,11.641153454780579,6.19662880897522
40.5,36.5,12.0,2017.0,3.6372592449188232,17.655144691467285,10.282424926757812
40.5,36.5,12.0,2018.0,4.535228610038757,13.80827420949936,9.335593461990356
40.5,36.5,12.0,2019.0,4.31411349773407,15.026713967323303,9.927189826965332
28.5,41.5,3.0,2010.0,2.5007095336914062,13.680762723088264,8.315021574497223
28.5,41.5,3.0,2011.0,1.702968567609787,12.876675009727478,7.091543793678284
28.5,41.5,3.0,2013.0,3.309601902961731,15.473273754119873,9.219467639923096
28.5,41.5,3.0,2014.0,3.681328296661377,16.23040795326233,9.640665769577026
28.5,41.5,3.0,2015.0,2.8029319643974304,13.403938895091414,8.118363231420517
28.5,41.5,3.0,2017.0,3.0574073791503906,15.82581901550293,9.321931958198547
28.5,41.5,3.0,2018.0,3.819428324699402,15.99390697479248,9.411296129226685
28.5,41.5,3.0,2019.0,2.9395227432250977,16.298270225524902,8.98108971118927
30.5,37.5,3.0,2012.0,1.1335085034370422,12.69566011428833,7.4554921090602875
30.5,37.5,3.0,2016.0,3.184594750404358,15.23032259941101,9.663043856620789
33.5,36.5,2.0,2012.0,-0.19461274147033691,11.34672498703003,5.98011839389801
33.5,36.5,2.0,2016.0,4.900897979736328,17.490816116333008,11.111693382263184
42.5,41.5,10.0,2010.0,4.045724987983704,13.93486812710762,9.246950268745422
42.5,41.5,10.0,2011.0,0.8459764719009399,12.461358904838562,6.412505745887756
42.5,41.5,10.0,2012.0,4.013143420219421,16.484336137771606,10.130181074142456
42.5,41.5,10.0,2013.0,0.4392554759979248,12.955834865570068,6.802125513553619
42.5,41.5,10.0,2014.0,2.3522457778453827,13.579463832080364,8.016243293881416
42.5,41.5,10.0,2015.0,3.4148682355880737,13.715850800275803,8.774531185626984
42.5,41.5,10.0,2016.0,1.139978289604187,12.65040385723114,7.181650221347809
42.5,41.5,10.0,2017.0,1.8721676394343376,13.269563630223274,7.900545127689838
42.5,41.5,10.0,2018.0,3.2070142030715942,16.13536524772644,9.49422824382782
42.5,41.5,10.0,2019.0,2.914337694644928,17.013269424438477,9.76318085193634
31.5,41.5,3.0,2010.0,3.293987274169922,13.939585745334625,8.897067189216614
31.5,41.5,3.0,2011.0,2.0896945372223854,12.974959284067154,7.4193562269210815
31.5,41.5,3.0,2013.0,3.5097402334213257,15.713773727416992,9.448317766189575
31.5,41.5,3.0,2014.0,3.481781005859375,16.259827613830566,9.73740553855896
31.5,41.5,3.0,2015.0,3.018320322036743,13.679128557443619,8.47487586736679
31.5,41.5,3.0,2017.0,2.986450493335724,15.94703221321106,9.180092334747314
31.5,41.5,3.0,2018.0,4.52778434753418,17.070027351379395,10.37936782836914
31.5,41.5,3.0,2019.0,2.830728232860565,15.431296348571777,8.762915134429932
29.5,36.5,1.0,2010.0,3.798359751701355,14.904444456100464,9.047975659370422
29.5,36.5,1.0,2011.0,2.9151933789253235,14.543886423110962,9.004725694656372
29.5,36.5,1.0,2012.0,1.220223069190979,12.064748167991638,6.648475408554077
29.5,36.5,1.0,2013.0,2.801266610622406,14.014450758695602,8.20480626821518
29.5,36.5,1.0,2014.0,3.489825963973999,15.627330303192139,9.415880918502808
29.5,36.5,1.0,2015.0,2.1865339875221252,13.132218778133392,8.09343871474266
29.5,36.5,1.0,2016.0,1.2018601894378662,13.565035473555326,7.1812863647937775
29.5,36.5,1.0,2017.0,0.2712515592575073,12.470635175704956,6.396069169044495
29.5,36.5,1.0,2018.0,2.856491267681122,15.1281259059906,9.105785012245178
29.5,36.5,1.0,2019.0,2.3055867552757263,12.997730135917664,7.506202846765518
26.5,41.5,3.0,2012.0,1.1402214169502258,14.576767802238464,7.727842912077904
26.5,41.5,3.0,2016.0,4.361289024353027,15.848433017730713,10.208525657653809
29.5,40.5,3.0,2012.0,0.7100334167480469,12.424295544624329,6.763433337211609
29.5,40.5,3.0,2016.0,3.979245662689209,16.154132843017578,10.165761947631836
32.5,36.5,12.0,2010.0,4.101698875427246,16.11838698387146,9.183941721916199
32.5,36.5,12.0,2011.0,1.2470927238464355,13.27767500281334,7.316414445638657
32.5,36.5,12.0,2012.0,3.026028633117676,13.78750205039978,8.309745192527771
32.5,36.5,12.0,2013.0,0.11361730098724365,11.028971433639526,6.910874247550964
32.5,36.5,12.0,2014.0,4.179189443588257,14.972784161567688,9.770458221435547
32.5,36.5,12.0,2015.0,1.2365004420280457,13.314782530069351,8.207072854042053
32.5,36.5,12.0,2016.0,-0.3885679244995117,10.14054799079895,5.812372207641602
32.5,36.5,12.0,2017.0,2.935866892337799,15.088487148284912,9.092557668685913
32.5,36.5,12.0,2018.0,2.8960858583450317,13.639400258660316,8.559032917022705
32.5,36.5,12.0,2019.0,3.4852086305618286,13.922495275735855,8.845398545265198
28.5,41.5,3.0,2012.0,0.9826750755310059,13.697599276900291,7.295677214860916
28.5,41.5,3.0,2016.0,4.287104606628418,16.25482416152954,10.41627550125122
29.5,37.5,3.0,2010.0,3.666025400161743,16.024030208587646,9.868522763252258
29.5,37.5,3.0,2011.0,2.214902751147747,13.803191751241684,8.073039531707764
29.5,37.5,3.0,2013.0,3.686942458152771,14.933270573616028,8.623378932476044
29.5,37.5,3.0,2014.0,3.290938138961792,15.14800238609314,9.128467798233032
29.5,37.5,3.0,2015.0,3.1077507734298706,13.672688156366348,8.319857865571976
29.5,37.5,3.0,2017.0,2.888898015022278,15.235736608505249,9.09197473526001
29.5,37.5,3.0,2018.0,4.8889312744140625,16.580508947372437,10.50810718536377
29.5,37.5,3.0,2019.0,2.8485923409461975,15.20110809803009,8.831750512123108
31.5,41.5,3.0,2012.0,0.7032102346420288,12.027944445610046,6.372347831726074
31.5,41.5,3.0,2016.0,3.9978784322738647,16.216792583465576,10.466361045837402
27.5,38.5,12.0,2010.0,4.716703414916992,15.599874496459961,10.207971572875977
27.5,38.5,12.0,2011.0,2.0734731070697308,14.240745544433594,7.801413267850876
27.5,38.5,12.0,2012.0,3.3612717390060425,13.720032826066017,8.585321426391602
27.5,38.5,12.0,2013.0,0.26026904582977295,12.438668251037598,6.993496656417847
27.5,38.5,12.0,2014.0,4.618030309677124,15.737246751785278,10.343628168106079
27.5,38.5,12.0,2015.0,0.6712392568588257,14.081538319587708,8.121573962271214
27.5,38.5,12.0,2016.0,-1.151658296585083,10.607545375823975,5.223035573959351
27.5,38.5,12.0,2017.0,3.417938470840454,15.406965374946594,9.669953107833862
27.5,38.5,12.0,2018.0,1.742198646068573,12.407204985618591,7.716715782880783
27.5,38.5,12.0,2019.0,3.1847951412200928,14.947270154953003,9.517528891563416
37.5,41.5,1.0,2010.0,5.007944107055664,16.13362741470337,10.732412815093994
37.5,41.5,1.0,2011.0,3.362333297729492,14.35348629951477,8.957966566085815
37.5,41.5,1.0,2012.0,1.8227325081825256,13.010901629924774,7.476065754890442
37.5,41.5,1.0,2013.0,4.201003074645996,15.13195788860321,9.78279972076416
37.5,41.5,1.0,2014.0,3.2028448581695557,16.757180213928223,9.15147864818573
37.5,41.5,1.0,2015.0,2.9776909351348877,14.112855076789856,8.6634042263031
37.5,41.5,1.0,2016.0,1.8814916610717773,13.31548846513033,7.2000539898872375
37.5,41.5,1.0,2017.0,1.3029885292053223,12.620502471923828,6.443404316902161
37.5,41.5,1.0,2018.0,4.537848472595215,15.023496270179749,9.967814207077026
37.5,41.5,1.0,2019.0,3.727375626564026,15.476049184799194,9.191259741783142
29.5,37.5,3.0,2012.0,1.3522921800613403,13.21619313955307,7.746531277894974
29.5,37.5,3.0,2016.0,3.469809412956238,15.265591382980347,9.742133736610413
29.5,41.5,3.0,2010.0,2.9776052832603455,13.870754346251488,8.663493394851685
29.5,41.5,3.0,2011.0,2.2435636753216386,13.071123659610748,7.532579243183136
29.5,41.5,3.0,2013.0,3.6467205286026,15.9777672290802,9.526076316833496
29.5,41.5,3.0,2014.0,3.9496312141418457,16.64811873435974,9.958821773529053
29.5,41.5,3.0,2015.0,3.035460591316223,13.774622336030006,8.430316269397736
29.5,41.5,3.0,2017.0,3.237410545349121,15.956555128097534,9.428072571754456
29.5,41.5,3.0,2018.0,4.284190654754639,16.794368982315063,9.979092597961426
29.5,41.5,3.0,2019.0,3.2483174800872803,16.21103072166443,9.145473718643188
37.5,36.5,2.0,2012.0,0.0739145278930664,12.409348249435425,5.972419619560242
37.5,36.5,2.0,2016.0,4.944580078125,18.126673221588135,11.184221267700195
43.5,39.5,10.0,2010.0,4.061145305633545,15.033793568611145,9.610656976699829
43.5,39.5,10.0,2011.0,0.829582691192627,12.186073660850525,6.356781363487244
43.5,39.5,10.0,2012.0,3.945422410964966,15.56944751739502,9.609860181808472
43.5,39.5,10.0,2013.0,0.8688510656356812,13.094189405441284,7.004997432231903
43.5,39.5,10.0,2014.0,2.8010387420654297,12.78355473279953,8.126939877867699
43.5,39.5,10.0,2015.0,4.3570637702941895,13.476507927291095,9.159884452819824
43.5,39.5,10.0,2016.0,1.3253452777862549,12.86897987127304,7.536807835102081
43.5,39.5,10.0,2017.0,1.7101372480392456,13.531630642712116,8.03328751027584
43.5,39.5,10.0,2018.0,3.6929783821105957,15.37807011604309,9.512055158615112
43.5,39.5,10.0,2019.0,3.066282331943512,16.73132085800171,9.717675685882568
42.5,37.5,3.0,2010.0,5.240749359130859,16.86924457550049,10.968607425689697
42.5,37.5,3.0,2011.0,2.4748138785362244,15.209226727485657,8.54539030790329
42.5,37.5,3.0,2013.0,3.3355095386505127,15.838750123977661,9.246830582618713
42.5,37.5,3.0,2014.0,3.892069697380066,17.06132984161377,10.445611238479614
42.5,37.5,3.0,2015.0,3.071273624897003,15.170692920684814,9.012939095497131
42.5,37.5,3.0,2017.0,2.6029917001724243,14.898773550987244,8.455796480178833
42.5,37.5,3.0,2018.0,5.9755589962005615,19.393109798431396,12.22778034210205
42.5,37.5,3.0,2019.0,2.146942600607872,13.165128201246262,7.538081496953964
43.5,36.5,2.0,2012.0,0.8559890985488892,13.164372324943542,6.771368861198425
43.5,36.5,2.0,2016.0,4.3905205726623535,17.623084545135498,10.737956523895264
41.5,39.5,10.0,2010.0,4.272851228713989,14.305825412273407,9.792194128036499
41.5,39.5,10.0,2011.0,1.3091750144958496,12.352666735649109,6.751276135444641
41.5,39.5,10.0,2012.0,4.3165600299835205,15.172549486160278,9.868265151977539
41.5,39.5,10.0,2013.0,0.8760726451873779,13.003156185150146,7.2473145723342896
41.5,39.5,10.0,2014.0,3.351886749267578,13.330819308757782,8.62278962135315
41.5,39.5,10.0,2015.0,4.4399025440216064,13.744028143584728,9.13442051410675
41.5,39.5,10.0,2016.0,1.7139835953712463,14.404613077640533,8.430540442466736
41.5,39.5,10.0,2017.0,2.0380479395389557,13.56657999008894,8.377488195896149
41.5,39.5,10.0,2018.0,4.408339023590088,15.592030882835388,9.790945291519165
41.5,39.5,10.0,2019.0,3.8166909217834473,16.815511465072632,10.30630874633789
29.5,41.5,3.0,2012.0,1.2801189422607422,13.314894646406174,7.281720161437988
29.5,41.5,3.0,2016.0,4.473145246505737,16.550633907318115,10.670140504837036
30.5,41.5,3.0,2010.0,3.3500752449035645,14.062820196151733,8.973356306552887
30.5,41.5,3.0,2011.0,2.4420140385627747,13.195252448320389,7.731910169124603
30.5,41.5,3.0,2013.0,3.830633759498596,16.120965719223022,9.71541452407837
30.5,41.5,3.0,2014.0,3.973599672317505,16.73050594329834,10.074817419052124
30.5,41.5,3.0,2015.0,3.2185360193252563,13.943648129701614,8.62849736213684
30.5,41.5,3.0,2017.0,3.295397639274597,16.11215114593506,9.492504477500916
30.5,41.5,3.0,2018.0,4.621324777603149,17.24901556968689,10.400009632110596
30.5,41.5,3.0,2019.0,3.2920876145362854,16.012792825698853,9.16430377960205
38.5,36.5,2.0,2012.0,0.3600630760192871,12.56923520565033,6.092369794845581
38.5,36.5,2.0,2016.0,5.079608201980591,18.223232746124268,11.299286842346191
42.5,37.5,3.0,2012.0,-0.44870829582214355,11.21601152420044,6.061084747314453
42.5,37.5,3.0,2016.0,3.8342281579971313,15.832092761993408,9.730779886245728
30.5,41.5,3.0,2012.0,1.2702099084854126,12.858640789985657,7.05960214138031
30.5,41.5,3.0,2016.0,4.4692323207855225,16.63538646697998,10.76585602760315
41.5,36.5,12.0,2010.0,3.8840049505233765,17.75613307952881,10.103127717971802
41.5,36.5,12.0,2011.0,0.4585728645324707,13.727770902216434,7.319771587848663
41.5,36.5,12.0,2012.0,4.105678677558899,14.555389165878296,9.821271657943726
41.5,36.5,12.0,2013.0,-0.29595947265625,11.553547382354736,6.571573853492737
41.5,36.5,12.0,2014.0,4.735875129699707,15.54112982749939,10.583724021911621
41.5,36.5,12.0,2015.0,1.3525100946426392,15.24473774433136,8.594452619552612
41.5,36.5,12.0,2016.0,0.5683469772338867,12.484450340270996,6.748271346092224
41.5,36.5,12.0,2017.0,4.170436978340149,18.23558473587036,10.922473669052124
41.5,36.5,12.0,2018.0,4.965257406234741,14.37975263595581,9.865391492843628
41.5,36.5,12.0,2019.0,4.8828160762786865,15.696130394935608,10.578775644302368
29.5,41.5,12.0,2010.0,4.446646213531494,16.36449646949768,10.364184379577637
29.5,41.5,12.0,2011.0,2.7454053461551666,14.875763893127441,8.626804202795029
29.5,41.5,12.0,2012.0,3.2248066067695618,13.631611224263906,8.662578701972961
29.5,41.5,12.0,2013.0,1.1292855739593506,12.277815341949463,7.473511338233948
29.5,41.5,12.0,2014.0,4.722278118133545,15.268879890441895,10.329563856124878
29.5,41.5,12.0,2015.0,2.1960092186927795,14.775363564491272,9.044966280460358
29.5,41.5,12.0,2016.0,-0.4086136817932129,10.690707683563232,5.442742824554443
29.5,41.5,12.0,2017.0,4.250024437904358,17.221308708190918,10.922173976898193
29.5,41.5,12.0,2018.0,2.9025900959968567,12.856648206710815,8.630738884210587
29.5,41.5,12.0,2019.0,4.6644346714019775,16.370930194854736,10.785899639129639
39.5,36.5,2.0,2012.0,0.6172821521759033,12.669677734375,6.226248502731323
39.5,36.5,2.0,2016.0,5.263352394104004,18.40412139892578,11.400928497314453
44.5,40.5,10.0,2010.0,4.274899244308472,15.025708317756653,9.770489931106567
44.5,40.5,10.0,2011.0,1.031919240951538,12.85377049446106,6.6778669357299805
44.5,40.5,10.0,2012.0,4.504723787307739,16.40442204475403,10.397847414016724
44.5,40.5,10.0,2013.0,1.0141164064407349,13.888546787202358,7.524267792701721
44.5,40.5,10.0,2014.0,2.653760313987732,12.906182587146759,8.189704778138548
44.5,40.5,10.0,2015.0,4.157144784927368,13.686390973627567,9.338675379753113
44.5,40.5,10.0,2016.0,1.706329882144928,12.68189823627472,7.539479613304138
